AERONET Version 3
Amazon_ATTO_Tower
Version 3: Almucantar Level 1.5 Inversion
The following data are cloud cleared and quality controls have been applied but these data may not have final calibration applied.  These data may change.
All Points,Contact: PI=Paulo_Artaxo; PI Email=artaxo@if.usp.br 
UNITS can be found at,,, https://aeronet.gsfc.nasa.gov/new_web/units.html
Site,Date(dd:mm:yyyy),Time(hh:mm:ss),Day_of_Year,Day_of_Year(Fraction),Absorption_AOD[440nm],Absorption_AOD[675nm],Absorption_AOD[870nm],Absorption_AOD[1020nm],Absorption_Angstrom_Exponent_440-870nm,Average_Solar_Zenith_Angles_for_Flux_Calculation(Degrees),Solar_Zenith_Angle_for_Measurement_Start(Degrees),Sky_Residual(%),Sun_Residual(%),Coincident_AOD440nm,Scattering_Angle_Bin_3.2_to_<6_degrees[440nm],Scattering_Angle_Bin_6_to_<30_degrees[440nm],Scattering_Angle_Bin_30_to_<80_degrees[440nm],Scattering_Angle_Bin_80_degrees_and_over[440nm],Scattering_Angle_Bin_3.2_to_<6_degrees[675nm],Scattering_Angle_Bin_6_to_<30_degrees[675nm],Scattering_Angle_Bin_30_to_<80_degrees[675nm],Scattering_Angle_Bin_80_degrees_and_over[675nm],Scattering_Angle_Bin_3.2_to_<6_degrees[870nm],Scattering_Angle_Bin_6_to_<30_degrees[870nm],Scattering_Angle_Bin_30_to_<80_degrees[870nm],Scattering_Angle_Bin_80_degrees_and_over[870nm],Scattering_Angle_Bin_3.2_to_<6_degrees[1020nm],Scattering_Angle_Bin_6_to_<30_degrees[1020nm],Scattering_Angle_Bin_30_to_<80_degrees[1020nm],Scattering_Angle_Bin_80_degrees_and_over[1020nm],Surface_Albedo[440m],Surface_Albedo[675m],Surface_Albedo[870m],Surface_Albedo[1020m],If_Retrieval_is_L2(without_L2_0.4_AOD_440_threshold),If_AOD_is_L2,Last_Processing_Date(dd:mm:yyyy),Last_Processing_Time(hh:mm:ss),Instrument_Number,Latitude(Degrees),Longitude(Degrees),Elevation(m),Inversion_Data_Quality_Level,Retrieval_Measurement_Scan_Type
Amazon_ATTO_Tower,09:07:2016,12:55:22,191,191.538449,0.001101,0.001252,0.002590,0.003825,-1.152703,50.833900,51.475144,1.183480,0.104978,0.087259,3,10,7,4,3,10,8,4,3,10,8,4,3,10,8,4,0.024500,0.031110,0.290100,0.293430,1,1,07:01:2018,06:16:52,931,-2.144117,-58.999867,210.000000,lev15,Almucantar
Amazon_ATTO_Tower,09:07:2016,13:16:58,191,191.553449,0.001207,0.001933,0.003024,0.002298,-1.318808,46.291809,46.913984,1.604477,0.166268,0.086867,4,10,8,3,4,10,8,3,4,10,7,2,4,8,7,3,0.023460,0.029920,0.282660,0.285860,0,1,07:01:2018,06:15:43,931,-2.144117,-58.999867,210.000000,lev15,Almucantar
Amazon_ATTO_Tower,10:07:2016,11:40:59,192,192.486794,0.006963,0.006339,0.009499,0.010225,-0.383964,67.235125,67.912840,1.854758,0.029366,0.116091,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.030770,0.038290,0.335430,0.339710,1,1,07:01:2018,06:25:03,931,-2.144117,-58.999867,210.000000,lev15,Almucantar
Amazon_ATTO_Tower,10:07:2016,12:27:45,192,192.519271,0.009043,0.006056,0.007680,0.008076,0.312563,56.804080,57.463833,1.210520,0.044093,0.104850,4,10,7,4,4,10,8,4,4,10,7,4,4,10,7,4,0.026240,0.033100,0.302630,0.306190,1,1,07:01:2018,06:26:48,931,-2.144117,-58.999867,210.000000,lev15,Almucantar
Amazon_ATTO_Tower,10:07:2016,12:55:14,192,192.538356,0.007329,0.004034,0.004406,0.004226,0.813473,50.842985,51.485468,1.672717,0.116069,0.093959,3,10,8,4,3,10,8,4,3,10,8,4,3,10,8,4,0.024500,0.031110,0.290120,0.293450,1,1,07:01:2018,06:25:35,931,-2.144117,-58.999867,210.000000,lev15,Almucantar
Amazon_ATTO_Tower,10:07:2016,13:16:44,192,192.553287,0.009105,0.004303,0.005040,0.005694,0.958882,46.311933,46.935644,1.766910,0.146545,0.090503,4,10,8,3,4,10,8,3,4,10,8,3,4,10,8,3,0.023460,0.029930,0.282700,0.285890,0,1,07:01:2018,06:25:52,931,-2.144117,-58.999867,210.000000,lev15,Almucantar
Amazon_ATTO_Tower,11:07:2016,12:55:11,193,193.538322,0.006033,0.003690,0.004122,0.003947,0.619772,50.830634,51.474332,5.094877,0.372935,0.079152,3,10,8,4,3,10,8,3,3,9,7,2,3,10,7,2,0.022000,0.029460,0.292130,0.295980,0,1,07:01:2018,06:08:33,931,-2.144117,-58.999867,210.000000,lev15,Almucantar
Amazon_ATTO_Tower,11:07:2016,20:44:49,193,193.864456,0.004332,0.002255,0.002294,0.001858,0.992911,73.722356,73.038216,4.308859,0.045869,0.078166,4,10,4,6,4,10,3,5,4,10,1,2,4,9,1,2,0.031460,0.040320,0.367460,0.367570,0,1,07:01:2018,06:09:23,931,-2.144117,-58.999867,210.000000,lev15,Almucantar
Amazon_ATTO_Tower,13:07:2016,11:09:33,195,195.464965,0.001112,0.001788,0.004921,0.005556,-2.065847,74.390702,75.076964,3.882177,0.055128,0.104961,4,10,7,6,4,10,7,6,4,10,6,6,4,10,5,5,0.031380,0.040660,0.373100,0.379660,1,1,07:01:2018,06:28:58,931,-2.144117,-58.999867,210.000000,lev15,Almucantar
Amazon_ATTO_Tower,13:07:2016,11:41:05,195,195.486863,0.001254,0.003798,0.008341,0.009184,-2.754532,67.207847,67.888102,3.124507,0.069828,0.109173,4,10,7,6,4,10,7,6,4,10,7,5,4,10,7,5,0.027290,0.035760,0.337490,0.342660,1,1,07:01:2018,06:28:01,931,-2.144117,-58.999867,210.000000,lev15,Almucantar
Amazon_ATTO_Tower,13:07:2016,12:27:45,195,195.519271,0.000820,0.000565,0.000828,0.000891,0.077806,56.755054,57.417952,2.289751,0.113195,0.092167,4,10,8,4,4,10,8,4,4,10,7,4,4,10,6,5,0.023460,0.031200,0.304580,0.308770,1,1,07:01:2018,06:28:23,931,-2.144117,-58.999867,210.000000,lev15,Almucantar
Amazon_ATTO_Tower,13:07:2016,12:55:01,195,195.538206,0.000801,0.000533,0.000414,0.000352,0.964818,50.809286,51.455577,2.864403,0.187945,0.089780,3,10,8,4,3,8,8,4,3,10,8,4,3,10,6,2,0.022000,0.029460,0.292100,0.295940,0,1,07:01:2018,06:27:48,931,-2.144117,-58.999867,210.000000,lev15,Almucantar
Amazon_ATTO_Tower,13:07:2016,13:16:30,195,195.553125,0.000873,0.000572,0.000439,0.000373,1.005570,46.252200,46.880299,3.128739,0.243230,0.095425,4,7,7,3,4,7,8,3,4,9,5,3,4,9,5,2,0.021110,0.028410,0.284610,0.288250,0,1,07:01:2018,06:27:43,931,-2.144117,-58.999867,210.000000,lev15,Almucantar
Amazon_ATTO_Tower,15:07:2016,12:27:29,197,197.519086,0.010855,0.012127,0.013751,0.012766,-0.337024,56.764528,57.429819,8.570641,0.485927,0.118917,4,10,8,4,4,10,8,4,4,10,8,4,4,10,6,5,0.023460,0.031200,0.304620,0.308800,0,1,07:01:2018,06:24:57,931,-2.144117,-58.999867,210.000000,lev15,Almucantar
Amazon_ATTO_Tower,15:07:2016,12:54:43,197,197.537998,0.005691,0.004498,0.004126,0.003517,0.478861,50.802223,51.451343,6.745501,0.442564,0.103357,3,10,8,4,3,10,7,4,3,10,6,4,3,10,6,4,0.021990,0.029460,0.292080,0.295930,0,1,07:01:2018,06:24:41,931,-2.144117,-58.999867,210.000000,lev15,Almucantar
Amazon_ATTO_Tower,15:07:2016,13:16:12,197,197.552917,0.005000,0.004477,0.004070,0.003648,0.296933,46.223165,46.854527,6.578464,0.434910,0.100926,4,10,8,3,4,10,8,3,4,10,8,3,4,10,6,3,0.021110,0.028410,0.284570,0.288210,0,1,07:01:2018,06:24:38,931,-2.144117,-58.999867,210.000000,lev15,Almucantar
Amazon_ATTO_Tower,15:07:2016,19:59:06,197,197.832708,0.000674,0.000437,0.000332,0.000282,1.032167,63.121028,62.444981,2.813544,0.138856,0.100716,3,10,8,2,3,10,8,1,3,10,6,2,3,10,6,2,0.025830,0.033780,0.321500,0.322830,0,1,07:01:2018,06:25:27,931,-2.144117,-58.999867,210.000000,lev15,Almucantar
Amazon_ATTO_Tower,16:07:2016,11:09:35,198,198.464988,0.002428,0.001569,0.001906,0.001879,0.424567,74.380409,75.069220,2.130785,0.071730,0.110267,4,9,7,6,4,9,7,6,4,9,6,1,4,9,6,1,0.031410,0.040690,0.373240,0.379610,0,1,07:01:2018,06:07:21,931,-2.144117,-58.999867,210.000000,lev15,Almucantar
Amazon_ATTO_Tower,16:07:2016,11:41:02,198,198.486829,0.001162,0.000672,0.000556,0.000473,1.100071,67.188306,67.871392,2.949112,0.080438,0.109372,4,10,7,6,4,10,7,6,4,9,6,3,4,9,5,1,0.027270,0.035740,0.337360,0.342590,0,1,07:01:2018,06:07:19,931,-2.144117,-58.999867,210.000000,lev15,Almucantar
Amazon_ATTO_Tower,16:07:2016,12:27:32,198,198.519120,0.000726,0.000465,0.000360,0.000307,1.029547,56.723650,57.390091,5.776136,0.093159,0.113871,4,10,8,4,4,10,8,4,4,10,8,3,4,10,2,4,0.023450,0.031180,0.304490,0.308700,0,1,07:01:2018,06:07:14,931,-2.144117,-58.999867,210.000000,lev15,Almucantar
Amazon_ATTO_Tower,16:07:2016,12:54:58,198,198.538171,0.006142,0.004030,0.003974,0.003782,0.673758,50.706778,51.357080,2.426769,0.174608,0.119855,3,10,7,4,3,10,7,4,3,10,7,4,3,10,7,4,0.021970,0.029430,0.291900,0.295760,1,1,07:01:2018,06:07:24,931,-2.144117,-58.999867,210.000000,lev15,Almucantar
Amazon_ATTO_Tower,16:07:2016,13:17:36,198,198.553889,0.008184,0.006051,0.007437,0.007585,0.199560,45.877004,46.508569,1.975704,0.140645,0.121025,4,10,8,3,4,10,8,3,4,10,8,3,4,10,8,3,0.021050,0.028330,0.284060,0.287700,0,1,07:01:2018,06:08:18,931,-2.144117,-58.999867,210.000000,lev15,Almucantar
Amazon_ATTO_Tower,17:07:2016,11:09:34,199,199.464977,0.007213,0.006070,0.006860,0.006568,0.108228,74.377950,75.067663,2.463999,0.043059,0.147271,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.031410,0.040690,0.373230,0.379600,1,1,07:01:2018,06:19:25,931,-2.144117,-58.999867,210.000000,lev15,Almucantar
Amazon_ATTO_Tower,17:07:2016,11:41:01,199,199.486817,0.005793,0.004506,0.005237,0.005409,0.193865,67.175888,67.859969,1.463356,0.060828,0.146125,4,10,7,6,4,10,6,6,4,10,7,6,4,10,6,6,0.027270,0.035740,0.337380,0.342540,1,1,07:01:2018,06:20:10,931,-2.144117,-58.999867,210.000000,lev15,Almucantar
Amazon_ATTO_Tower,17:07:2016,12:27:27,199,199.519062,0.007710,0.004573,0.004781,0.004690,0.754442,56.708978,57.376665,1.263437,0.052374,0.140078,4,10,7,4,4,10,8,4,4,10,7,4,4,10,7,4,0.023440,0.031180,0.304460,0.308670,1,1,07:01:2018,06:19:20,931,-2.144117,-58.999867,210.000000,lev15,Almucantar
Amazon_ATTO_Tower,17:07:2016,12:54:35,199,199.537905,0.006806,0.003905,0.004320,0.004644,0.732078,50.744802,51.396764,0.746829,0.060766,0.141275,3,10,8,4,3,10,8,4,3,10,8,4,3,10,7,4,0.021980,0.029440,0.291970,0.295830,1,1,07:01:2018,06:19:05,931,-2.144117,-58.999867,210.000000,lev15,Almucantar
Amazon_ATTO_Tower,17:07:2016,13:16:43,199,199.553275,0.006599,0.003454,0.003164,0.003197,1.122146,46.006661,46.640660,0.774437,0.103451,0.140108,4,10,8,3,4,10,8,3,4,10,8,3,4,10,8,3,0.021070,0.028360,0.284240,0.287890,0,1,07:01:2018,06:19:26,931,-2.144117,-58.999867,210.000000,lev15,Almucantar
Amazon_ATTO_Tower,18:07:2016,11:41:03,200,200.486840,0.000926,0.000591,0.000453,0.000386,1.047417,67.149081,67.834169,6.390024,0.188862,0.156310,3,9,4,6,4,7,2,4,4,7,2,3,4,9,4,4,0.027260,0.035730,0.337250,0.342430,0,1,07:01:2018,06:29:45,931,-2.144117,-58.999867,210.000000,lev15,Almucantar
Amazon_ATTO_Tower,20:07:2016,11:41:04,202,202.486852,0.042778,0.017674,0.013158,0.010829,1.761652,67.097838,67.785020,32.159657,1.830280,0.575619,3,10,7,6,1,10,3,4,1,10,2,3,3,9,3,4,0.024100,0.033090,0.332730,0.335580,0,1,07:01:2018,06:32:20,931,-2.144117,-58.999867,210.000000,lev15,Almucantar
Amazon_ATTO_Tower,21:07:2016,13:15:44,203,203.552593,0.001263,0.000816,0.000627,0.000537,1.024043,45.953441,46.595016,3.566301,0.170470,0.179257,4,10,8,3,4,9,8,3,4,7,6,3,3,6,6,3,0.019140,0.027020,0.281100,0.283190,0,1,07:01:2018,06:13:42,931,-2.144117,-58.999867,210.000000,lev15,Almucantar
Amazon_ATTO_Tower,22:07:2016,20:01:18,204,204.834236,0.007862,0.006881,0.008509,0.008270,-0.070864,63.217951,62.533609,4.874796,0.208054,0.131830,3,10,7,5,3,10,7,5,3,10,5,5,3,10,6,5,0.023010,0.031550,0.317870,0.317160,1,1,07:01:2018,06:24:28,931,-2.144117,-58.999867,210.000000,lev15,Almucantar
Amazon_ATTO_Tower,22:07:2016,20:47:48,204,204.866528,0.006435,0.005452,0.005276,0.005231,0.300790,73.918903,73.224544,14.150457,0.142605,0.136124,4,10,7,6,4,10,1,2,4,6,2,3,4,5,2,1,0.027640,0.037090,0.363680,0.361030,0,1,07:01:2018,06:24:14,931,-2.144117,-58.999867,210.000000,lev15,Almucantar
Amazon_ATTO_Tower,23:07:2016,19:13:58,205,205.801366,0.002335,0.001494,0.001152,0.000981,1.035710,52.483057,51.818004,39.250294,0.201207,0.152199,3,10,8,1,3,9,8,1,3,10,5,2,3,10,5,4,0.020320,0.028340,0.291340,0.291660,0,1,07:01:2018,06:36:53,931,-2.144117,-58.999867,210.000000,lev15,Almucantar
Amazon_ATTO_Tower,23:07:2016,20:01:33,205,205.834410,0.000767,0.000492,0.000376,0.000319,1.041469,63.222449,62.536839,8.548511,0.216058,0.132260,3,9,7,4,3,9,5,3,3,9,2,3,3,10,1,2,0.023020,0.031550,0.317920,0.317170,0,1,07:01:2018,06:36:50,931,-2.144117,-58.999867,210.000000,lev15,Almucantar
Amazon_ATTO_Tower,24:07:2016,12:53:04,206,206.536852,0.009230,0.007670,0.006337,0.005620,0.538126,50.663393,51.326869,1.421063,0.080503,0.204380,3,10,7,4,3,10,7,4,3,10,7,4,3,10,7,4,0.019860,0.027900,0.288580,0.290770,1,1,07:01:2018,06:47:49,931,-2.144117,-58.999867,210.000000,lev15,Almucantar
Amazon_ATTO_Tower,24:07:2016,13:14:53,206,206.552002,0.003837,0.002372,0.002029,0.002130,0.953121,45.901080,46.548703,1.441832,0.135281,0.185734,4,10,8,3,4,10,8,3,4,10,8,3,4,10,8,3,0.019130,0.027010,0.281030,0.283130,0,1,07:01:2018,06:48:24,931,-2.144117,-58.999867,210.000000,lev15,Almucantar
Amazon_ATTO_Tower,25:07:2016,11:40:15,207,207.486285,0.007612,0.005495,0.007459,0.007438,0.106610,67.115075,67.808024,1.461825,0.040281,0.181514,4,10,7,6,4,10,7,5,4,10,7,4,4,10,7,5,0.024110,0.033100,0.332820,0.335680,1,1,07:01:2018,06:59:15,931,-2.144117,-58.999867,210.000000,lev15,Almucantar
Amazon_ATTO_Tower,25:07:2016,12:26:01,207,207.518067,0.001449,0.000945,0.000730,0.000628,1.002551,56.646385,57.325233,2.791694,0.091652,0.178762,4,10,8,4,4,9,8,4,4,9,6,4,4,8,4,3,0.021040,0.029340,0.300790,0.303120,1,1,07:01:2018,06:59:10,931,-2.144117,-58.999867,210.000000,lev15,Almucantar
Amazon_ATTO_Tower,25:07:2016,12:52:44,207,207.536620,0.006557,0.003425,0.003629,0.003161,0.934567,50.664400,51.329679,0.894659,0.059507,0.159895,3,10,7,4,3,10,7,4,3,10,7,4,3,10,7,4,0.019860,0.027900,0.288590,0.290780,1,1,07:01:2018,06:59:42,931,-2.144117,-58.999867,210.000000,lev15,Almucantar
Amazon_ATTO_Tower,25:07:2016,13:14:30,207,207.551736,0.005353,0.002842,0.002984,0.002995,0.920872,45.898607,46.548370,1.387457,0.107221,0.160885,4,10,8,3,4,10,8,3,4,10,8,3,4,10,8,3,0.019130,0.027010,0.281020,0.283130,0,1,07:01:2018,07:00:19,931,-2.144117,-58.999867,210.000000,lev15,Almucantar
Amazon_ATTO_Tower,25:07:2016,19:14:04,207,207.801435,0.001062,0.000693,0.000530,0.000449,1.015992,52.361272,51.693093,2.869894,0.207934,0.141758,3,10,6,4,3,5,5,3,2,2,5,2,3,7,6,2,0.020300,0.028310,0.291120,0.291430,0,1,07:01:2018,06:59:25,931,-2.144117,-58.999867,210.000000,lev15,Almucantar
Amazon_ATTO_Tower,25:07:2016,19:35:49,207,207.816539,0.000929,0.000608,0.000493,0.000436,0.935072,57.251730,56.572821,2.249750,0.174365,0.136626,4,10,6,2,4,10,5,2,4,10,5,3,4,10,6,2,0.021350,0.029570,0.301480,0.301380,0,1,07:01:2018,06:58:48,931,-2.144117,-58.999867,210.000000,lev15,Almucantar
Amazon_ATTO_Tower,25:07:2016,20:48:02,207,207.866690,0.006122,0.004547,0.004977,0.004843,0.344262,73.871336,73.173798,3.029909,0.019818,0.135574,4,10,6,5,4,10,4,4,4,10,5,4,4,10,4,4,0.027640,0.037070,0.363470,0.360760,1,1,07:01:2018,06:58:51,931,-2.144117,-58.999867,210.000000,lev15,Almucantar
Amazon_ATTO_Tower,26:07:2016,11:08:57,208,208.464549,0.004282,0.003297,0.005491,0.005427,-0.261619,74.339571,75.038342,1.804284,0.031382,0.108738,4,10,7,6,4,10,7,5,4,10,7,4,4,10,7,5,0.027440,0.037210,0.367900,0.371440,1,1,07:01:2018,06:47:10,931,-2.144117,-58.999867,210.000000,lev15,Almucantar
Amazon_ATTO_Tower,26:07:2016,11:40:10,208,208.486227,0.003919,0.003203,0.004797,0.004741,-0.215222,67.091407,67.785539,1.796405,0.068136,0.106948,4,10,7,6,4,10,7,6,4,10,7,5,4,10,7,5,0.024100,0.033090,0.332720,0.335590,1,1,07:01:2018,06:45:36,931,-2.144117,-58.999867,210.000000,lev15,Almucantar
Amazon_ATTO_Tower,26:07:2016,20:48:09,208,208.866771,0.003845,0.002469,0.001909,0.001628,1.026117,73.868167,73.169530,26.309988,0.190234,0.131595,4,9,6,6,4,9,5,5,4,9,5,5,4,10,5,6,0.027610,0.037040,0.363300,0.360740,0,1,07:01:2018,06:44:36,931,-2.144117,-58.999867,210.000000,lev15,Almucantar
Amazon_ATTO_Tower,27:07:2016,11:08:51,209,209.464479,0.014987,0.014075,0.016016,0.014124,-0.071572,74.328781,75.028640,3.569771,0.054697,0.232996,4,10,7,6,4,10,7,3,3,10,7,3,4,8,7,2,0.025210,0.034630,0.369020,0.371360,0,1,07:01:2018,06:56:47,931,-2.144117,-58.999867,210.000000,lev15,Almucantar
Amazon_ATTO_Tower,27:07:2016,11:39:55,209,209.486053,0.001492,0.000933,0.000728,0.000621,1.054507,67.103447,67.798809,3.364675,0.074478,0.221739,4,10,7,6,4,10,3,2,4,10,2,1,4,7,5,3,0.022280,0.031020,0.334170,0.335870,0,1,07:01:2018,06:55:53,931,-2.144117,-58.999867,210.000000,lev15,Almucantar
Amazon_ATTO_Tower,27:07:2016,12:52:11,209,209.536238,0.008698,0.006106,0.005390,0.004480,0.713759,50.631364,51.300224,1.635028,0.098724,0.213644,3,10,7,4,3,10,8,4,3,10,7,4,3,10,6,3,0.018560,0.026490,0.290150,0.291380,1,1,07:01:2018,06:56:17,931,-2.144117,-58.999867,210.000000,lev15,Almucantar
Amazon_ATTO_Tower,27:07:2016,13:14:07,209,209.551470,0.003000,0.001793,0.001463,0.001259,1.066693,45.801060,46.454842,2.204202,0.188838,0.219009,4,10,8,3,4,10,8,3,4,10,8,3,4,10,7,3,0.017920,0.025720,0.282560,0.283740,0,1,07:01:2018,06:56:25,931,-2.144117,-58.999867,210.000000,lev15,Almucantar
Amazon_ATTO_Tower,28:07:2016,12:25:20,210,210.517593,0.017584,0.015046,0.014220,0.013539,0.316463,56.604739,57.288129,4.322872,0.411386,0.175926,4,10,8,4,4,10,8,4,4,10,8,4,4,10,7,5,0.019580,0.027720,0.302210,0.303560,1,1,07:01:2018,06:40:39,931,-2.144117,-58.999867,210.000000,lev15,Almucantar
Amazon_ATTO_Tower,28:07:2016,12:51:51,210,210.536007,0.009291,0.006523,0.005325,0.004598,0.816111,50.623328,51.294032,8.558099,0.480192,0.161548,3,10,8,4,3,10,8,4,3,10,8,4,3,10,8,4,0.018560,0.026490,0.290130,0.291370,0,1,07:01:2018,06:40:18,931,-2.144117,-58.999867,210.000000,lev15,Almucantar
Amazon_ATTO_Tower,28:07:2016,19:36:20,210,210.816898,0.008509,0.004687,0.004480,0.004135,0.986849,57.194794,56.511362,1.109946,0.072508,0.144958,4,10,7,5,4,10,7,5,4,10,8,4,4,10,8,4,0.019850,0.027920,0.302870,0.301770,1,1,07:01:2018,06:40:40,931,-2.144117,-58.999867,210.000000,lev15,Almucantar
Amazon_ATTO_Tower,28:07:2016,20:02:49,210,210.835289,0.007226,0.004734,0.004764,0.004514,0.649560,63.273769,62.581507,1.213663,0.078422,0.137863,3,10,8,5,3,10,8,5,3,10,8,5,3,10,8,5,0.021340,0.029680,0.319510,0.317690,1,1,07:01:2018,06:41:23,931,-2.144117,-58.999867,210.000000,lev15,Almucantar
Amazon_ATTO_Tower,28:07:2016,20:48:47,210,210.867211,0.012981,0.009316,0.008853,0.007965,0.582895,73.961158,73.260248,1.937714,0.028227,0.145284,4,10,7,6,4,10,7,6,4,10,7,6,4,10,7,6,0.025430,0.034570,0.365200,0.361270,1,1,07:01:2018,06:41:00,931,-2.144117,-58.999867,210.000000,lev15,Almucantar
Amazon_ATTO_Tower,28:07:2016,21:07:13,210,210.880012,0.013330,0.010873,0.010436,0.009262,0.370684,78.271498,77.569888,2.231991,0.011968,0.145840,4,10,7,6,4,10,7,5,4,10,7,5,4,10,7,5,0.027980,0.037580,0.393320,0.387920,1,1,07:01:2018,06:40:59,931,-2.144117,-58.999867,210.000000,lev15,Almucantar
Amazon_ATTO_Tower,30:07:2016,13:14:07,212,212.551470,0.010034,0.011332,0.012580,0.012031,-0.326120,45.504407,46.163913,1.582144,0.096919,0.215590,4,10,7,3,4,10,6,3,4,10,6,3,4,10,7,3,0.017890,0.025680,0.282150,0.283340,0,1,07:01:2018,07:01:50,931,-2.144117,-58.999867,210.000000,lev15,Almucantar
Amazon_ATTO_Tower,30:07:2016,19:14:05,212,212.801447,0.003948,0.002888,0.003704,0.003999,0.160190,52.025810,51.349416,1.197834,0.105776,0.155537,3,10,8,4,3,10,8,4,3,10,8,4,3,10,8,4,0.018890,0.026790,0.292090,0.291460,1,1,07:01:2018,07:02:23,931,-2.144117,-58.999867,210.000000,lev15,Almucantar
Amazon_ATTO_Tower,30:07:2016,19:36:58,212,212.817338,0.003625,0.003039,0.004000,0.004061,-0.085560,57.231513,56.544856,1.571282,0.155456,0.154254,4,10,7,5,4,10,7,5,4,10,7,5,4,10,8,4,0.019860,0.027930,0.302950,0.301850,1,1,07:01:2018,07:01:58,931,-2.144117,-58.999867,210.000000,lev15,Almucantar
Amazon_ATTO_Tower,01:08:2016,11:08:05,214,214.463947,0.001239,0.000816,0.000641,0.000552,0.966286,74.296496,75.001968,11.648999,0.323089,0.150407,4,9,5,6,4,6,3,4,4,6,3,3,4,6,1,2,0.025200,0.034620,0.368900,0.371200,0,1,27:11:2018,12:07:40,931,-2.144117,-58.999867,210.000000,lev15,Almucantar
Amazon_ATTO_Tower,01:08:2016,12:24:11,214,214.516794,0.006810,0.003134,0.004026,0.003694,0.879143,56.563634,57.253319,1.017691,0.078426,0.126835,4,10,8,4,4,10,8,4,4,10,8,4,4,10,7,5,0.019570,0.027720,0.302130,0.303470,1,1,27:11:2018,12:08:37,931,-2.144117,-58.999867,210.000000,lev15,Almucantar
Amazon_ATTO_Tower,01:08:2016,12:50:30,214,214.535069,0.006650,0.002774,0.003335,0.003800,1.118910,50.566666,51.244852,0.827451,0.082346,0.123846,3,10,8,4,3,10,8,4,3,10,8,4,3,10,8,4,0.018550,0.026480,0.290020,0.291280,1,1,27:11:2018,12:09:14,931,-2.144117,-58.999867,210.000000,lev15,Almucantar
Amazon_ATTO_Tower,02:08:2016,11:07:55,215,215.463831,0.007408,0.006336,0.007775,0.007592,-0.024965,74.285198,74.991816,4.324904,0.161349,0.148584,4,10,7,5,4,10,6,1,4,10,6,1,4,10,6,1,0.025190,0.034610,0.368840,0.371140,0,1,27:11:2018,11:53:02,931,-2.144117,-58.999867,210.000000,lev15,Almucantar
Amazon_ATTO_Tower,02:08:2016,11:38:49,215,215.485289,0.008635,0.005725,0.004674,0.004118,0.904907,67.025125,67.727984,9.114242,0.402947,0.176887,4,10,7,6,4,10,1,3,4,10,1,1,4,10,2,1,0.022250,0.030990,0.333850,0.335590,0,1,27:11:2018,11:51:15,931,-2.144117,-58.999867,210.000000,lev15,Almucantar
Amazon_ATTO_Tower,02:08:2016,13:13:57,215,215.551354,0.019297,0.022325,0.021083,0.018480,-0.151764,45.214973,45.880496,5.544492,0.759906,0.175259,4,10,7,3,4,7,7,3,4,5,6,3,4,7,5,3,0.017860,0.025640,0.281760,0.282950,0,1,27:11:2018,11:51:27,931,-2.144117,-58.999867,210.000000,lev15,Almucantar
Amazon_ATTO_Tower,03:08:2016,12:23:33,216,216.516354,0.003289,0.002057,0.001572,0.001327,1.082033,56.540444,57.233333,4.858048,0.256544,0.261369,4,10,8,4,4,7,8,4,2,5,8,4,4,10,7,4,0.019570,0.027710,0.302090,0.303430,1,1,27:11:2018,12:00:42,931,-2.144117,-58.999867,210.000000,lev15,Almucantar
Amazon_ATTO_Tower,03:08:2016,12:49:45,216,216.534549,0.014296,0.008954,0.007405,0.006354,0.976645,50.539295,51.221296,1.619517,0.087964,0.214525,3,10,8,4,3,10,8,4,3,10,8,4,1,5,8,4,0.018550,0.026470,0.289990,0.291240,0,1,27:11:2018,12:01:07,931,-2.144117,-58.999867,210.000000,lev15,Almucantar
Amazon_ATTO_Tower,03:08:2016,13:13:53,216,216.551308,0.009391,0.006889,0.006499,0.006033,0.558292,45.114846,45.782413,1.680055,0.159450,0.211486,4,10,7,3,4,10,7,3,4,10,7,3,4,10,7,3,0.017840,0.025620,0.281620,0.282810,0,1,27:11:2018,12:02:54,931,-2.144117,-58.999867,210.000000,lev15,Almucantar
Amazon_ATTO_Tower,03:08:2016,20:04:29,216,216.836447,0.005626,0.003378,0.002826,0.002456,1.027206,63.434678,62.733942,2.097623,0.098459,0.160413,3,10,8,5,3,10,7,5,3,10,5,4,3,10,3,5,0.021380,0.029740,0.320030,0.318160,0,1,27:11:2018,12:01:17,931,-2.144117,-58.999867,210.000000,lev15,Almucantar
Amazon_ATTO_Tower,03:08:2016,20:49:29,216,216.867697,0.015191,0.010987,0.010175,0.008763,0.604607,74.010985,73.303138,1.819852,0.026675,0.166842,4,10,7,6,4,10,7,5,4,10,7,5,4,10,6,4,0.025470,0.034610,0.365540,0.361500,1,1,27:11:2018,12:00:53,931,-2.144117,-58.999867,210.000000,lev15,Almucantar
Amazon_ATTO_Tower,04:08:2016,11:07:29,217,217.463530,0.013450,0.009310,0.009310,0.008718,0.572236,74.278454,74.987380,2.929614,0.063372,0.230241,4,10,7,5,4,10,7,4,4,10,7,4,4,10,7,4,0.031540,0.041080,0.391120,0.393960,1,1,27:11:2018,12:11:15,931,-2.144117,-58.999867,210.000000,lev15,Almucantar
